index,type,location_node,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,c2,c1,c0,SUcost,SDcost,RUrate,RDrate,UPtime,DNtime,Zone,PlannedRetirementYear,CO2mtonperMWh,SO2mtonperMWh,NOxmtonperMWh,PM25mtonperMWh,*Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,Owner Name,Owner Percent,Holding Company,Holding Company Percent,Latitude,Longitude,ave_marg_damages_isrm_Krewski,ave_marg_damages_isrm_LePeule,ave_marg_damages_imputed
294,Combustion Turbine,6,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1996,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_G_6,3131,G,6,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,2,25000,1966,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.2569,0.2569,0.2569,0.2569,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,,,440.5545755,990.6706297,TRUE
295,Combustion Turbine,6,0,0,0,0,0,1,0,46,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Warren,3132_G_3,3132,G,3,2082,Combustion Turbine,,PJM_PENE,Pennsylvania,42,Warren,123,42123,46,14988,1972,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Warren Generation LLC,100,GenOn Energy Inc,100,41.83609,-79.18892,79.51521733,178.8046906,FALSE
296,Coal Steam,6,0,0,0,0,0,1,0,850,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2018,2.515839136,0.008657309,0.006533838,0.000125662,Keystone,3136_B_1,3136,B,1,2089,Coal Steam,,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,850,9828,1967,2029,tangential,dry,N,Bituminous,Wet Scrubber,2009,0.98,LNC3,SCR,2003,,ESPC,No,,,,3.7,0.32415,0.076,0.32415,0.076,0.05,0.1,0.56,0.99,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,40.6604,-79.3411,89.41052663,201.1144896,FALSE
297,Coal Steam,6,0,0,0,0,0,1,0,850,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2019,2.515839136,0.008657309,0.006533838,0.000125662,Keystone,3136_B_2,3136,B,2,2090,Coal Steam,,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,850,9794,1968,2029,tangential,dry,N,Bituminous,Wet Scrubber,2009,0.98,LNC3,SCR,2003,,ESPC,No,,,,3.7,0.33341,0.074,0.33341,0.074,0.05,0.1,0.56,0.99,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,40.6604,-79.3411,87.0235666,195.7422891,FALSE
298,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Keystone,3136_G_3,3136,G,3,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,2.8,12582,1968,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.2219,1.2219,1.2219,1.2219,,,,,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,,,440.5545755,990.6706297,TRUE
299,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Keystone,3136_G_4,3136,G,4,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,2.8,12654,1968,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.221,1.221,1.221,1.221,,,,,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,,,440.5545755,990.6706297,TRUE
300,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Keystone,3136_G_5,3136,G,5,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,2.8,12654,1968,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.221,1.221,1.221,1.221,,,,,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,,,440.5545755,990.6706297,TRUE
301,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Keystone,3136_G_6,3136,G,6,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Armstrong,5,42005,2.8,12654,1968,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.221,1.221,1.221,1.221,,,,,,,,,,,,Chief Keystone Power LLC,44.45,ArcLight Capital Partners LLC,67.29,,,440.5545755,990.6706297,TRUE
302,O/G Steam,2,0,0,0,0,0,1,0,88,0,0,56.03448333,0,0,0,400,400,8,6,PJM_ATSI,2000,0.877847527,0.001864909,0.021010779,3.83E-05,New Castle Plant,3138_B_3,3138,B,3,2093,O/G Steam,,PJM_ATSI,Pennsylvania,42,Lawrence,73,42073,88,11532,1952,9999,wall,dry,N,Natural Gas,,,,LNB + LNBO,SNCR,,,,,,,,2.8,0.32335,0.07097,0.32335,0.07097,,,,,,,,,,,,New Castle Power LLC,100,GenOn Energy Inc,100,40.93795,-80.36792,74.20527986,166.8646433,FALSE
303,O/G Steam,2,0,0,0,0,0,1,0,87,0,0,56.03448333,0,0,0,400,400,8,6,PJM_ATSI,2006,0.877847527,0.001864909,0.021010779,3.83E-05,New Castle Plant,3138_B_4,3138,B,4,2094,O/G Steam,,PJM_ATSI,Pennsylvania,42,Lawrence,73,42073,87,11226,1958,9999,wall,dry,N,Natural Gas,,,,LNB + LNBO,SNCR,,,,,,,,2.8,0.30569,0.06555,0.30569,0.06555,,,,,,,,,,,,New Castle Power LLC,100,GenOn Energy Inc,100,40.93795,-80.36792,134.3976687,302.2216691,FALSE
304,O/G Steam,2,0,0,0,0,0,1,0,130,0,0,56.03448333,0,0,0,400,400,8,6,PJM_ATSI,2012,0.877847527,0.001864909,0.021010779,3.83E-05,New Castle Plant,3138_B_5,3138,B,5,2095,O/G Steam,,PJM_ATSI,Pennsylvania,42,Lawrence,73,42073,130,11405,1964,9999,wall,dry,N,Natural Gas,,,,LNB + LNBO,SNCR,,,,,,,,2.8,0.42332,0.06386,0.42332,0.06386,,,,,,,,,,,,New Castle Power LLC,100,GenOn Energy Inc,100,40.93795,-80.36792,112.6144714,253.2385959,FALSE
305,Combustion Turbine,2,0,0,0,0,0,1,0,2.5,0,0,343.0438267,0,0,0,400,400,1,1,PJM_ATSI,1998,0.877847527,0.001864909,0.021010779,3.83E-05,New Castle Plant,3138_G_EMDA,3138,G,EMDA,,Combustion Turbine,IC Engine,PJM_ATSI,Pennsylvania,42,Lawrence,73,42073,2.5,14775,1968,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.3054,0.3054,0.3054,0.3054,,,,,,,,,,,,New Castle Power LLC,100,GenOn Energy Inc,100,,,500.8738137,1126.307721,TRUE
306,Coal Steam,8,0,0,0,0,0,1,0,306,0,0,25.52095,0,0,0,120,120,16,16,PJM_WMAC,2002,2.515839136,0.008657309,0.006533838,0.000125662,Brunner Island,3140_B_1,3140,B,1,2100,Coal Steam,,PJM_WMAC,Pennsylvania,42,York,133,42133,306,11245,1961,9999,tangential,dry,N,"Bituminous, Natural Gas",Wet Scrubber,2009,0.97,LNC3,,,,B,,,,,0.85,0.18615,0.18615,0.18615,0.18615,0.05,0.1,0.56,0.99,Yes,2016,,,C2G,2021,,Brunner Island LLC,100,Riverstone Holdings LLC,100,40.095991,-76.696951,102.0983425,229.6031843,FALSE
307,O/G Steam,8,0,0,0,0,0,1,0,363,0,0,56.03448333,0,0,0,400,400,8,6,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Brunner Island,3140_B_2,3140,B,2,2101,O/G Steam,,PJM_WMAC,Pennsylvania,42,York,133,42133,363,10686,1965,9999,tangential,dry,N,Natural Gas,,,,LNC3,,,,,,,,,0.85,0.07973,0.07973,0.07973,0.07973,,,,,,,,,,,,Brunner Island LLC,100,Riverstone Holdings LLC,100,40.095991,-76.696951,113.0166671,254.2078416,FALSE
308,O/G Steam,8,0,0,0,0,0,1,0,742,0,0,56.03448333,0,0,0,400,400,8,6,PJM_WMAC,2017,0.877847527,0.001864909,0.021010779,3.83E-05,Brunner Island,3140_B_3,3140,B,3,2102,O/G Steam,,PJM_WMAC,Pennsylvania,42,York,133,42133,742,10306,1969,9999,tangential,dry,N,Natural Gas,,,,LNC3,,,,,,,,,0.85,0.09583,0.09583,0.09583,0.09583,,,,,,,,,,,,Brunner Island LLC,100,Riverstone Holdings LLC,100,40.095991,-76.696951,156.0308997,351.0498216,FALSE
309,O/G Steam,8,0,0,0,0,0,1,0,865,0,0,56.03448333,0,0,0,400,400,8,6,PJM_WMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,TalenEnergy Martins Creek,3148_B_3,3148,B,3,2117,O/G Steam,,PJM_WMAC,Pennsylvania,42,Northampton,95,42095,865,11270,1975,9999,tangential,,N,"Natural Gas, Residual Fuel Oil",,,,FR + OFA,,,,,,,,,3.7,0.08765,0.08765,0.08765,0.08765,,,,,,,,,,,,MC Project Co LLC,100,Riverstone Holdings LLC,100,40.79604,-75.10762,16.65500042,37.45328344,FALSE
310,O/G Steam,8,0,0,0,0,0,1,0,859,0,0,56.03448333,0,0,0,400,400,8,6,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,TalenEnergy Martins Creek,3148_B_4,3148,B,4,2118,O/G Steam,,PJM_WMAC,Pennsylvania,42,Northampton,95,42095,859,11340,1977,9999,tangential,,N,"Natural Gas, Residual Fuel Oil",,,,FR + OFA,,,,,,,,,3.7,0.086,0.086,0.086,0.086,,,,,,,,,,,,MC Project Co LLC,100,Riverstone Holdings LLC,100,40.79604,-75.10762,16.68197773,37.51399291,FALSE
311,Coal Steam,8,0,0,0,0,0,1,0,752,0,0,25.52095,0,0,0,120,120,16,16,PJM_WMAC,2022,2.515839136,0.008657309,0.006533838,0.000125662,TalenEnergy Montour,3149_B_1,3149,B,1,2124,Coal Steam,,PJM_WMAC,Pennsylvania,42,Montour,93,42093,752,10272,1972,9999,tangential,dry,N,Bituminous,Wet Scrubber,2008,0.97,LNC3,SCR,2001,,ESPC,No,,,,0.85,0.38681,0.11142,0.38681,0.11142,0.05,0.1,0.56,0.99,Yes,2012,,,C2G,2025,,Talen Montour LLC,100,Talen Energy Corp,100,41.069974,-76.665133,133.0912591,299.3513068,FALSE
312,Coal Steam,8,0,0,0,0,0,1,0,752,0,0,25.52095,0,0,0,120,120,16,16,PJM_WMAC,2023,2.515839136,0.008657309,0.006533838,0.000125662,TalenEnergy Montour,3149_B_2,3149,B,2,2125,Coal Steam,,PJM_WMAC,Pennsylvania,42,Montour,93,42093,752,10097,1973,9999,tangential,dry,N,Bituminous,Wet Scrubber,2008,0.97,LNC3,SCR,2000,,ESPC,No,,,,0.85,0.36955,0.10525,0.36955,0.10525,0.05,0.1,0.56,0.99,Yes,2012,,,C2G,2025,,Talen Montour LLC,100,Talen Energy Corp,100,41.069974,-76.665133,133.7326776,300.7925308,FALSE
313,Combustion Turbine,8,0,0,0,0,0,1,0,5,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,Sunbury Generation LP,3152_G_DI2,3152,G,DI2,,Combustion Turbine,IC Engine,PJM_WMAC,Pennsylvania,42,Snyder,109,42109,5,13280,1967,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,4,1.1088,1.1088,1.1088,1.1088,,,,,,,,,,,,Hummel Generation LLC,100,LS Power Group,100,,,458.1874679,1030.318863,TRUE
314,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Sunbury Generation LP,3152_G_CTG1,3152,G,CTG1,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Snyder,109,42109,18,16576,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,4,0.20261,0.20261,0.20261,0.20261,,,,,,,,,,,,Hummel Generation LLC,100,LS Power Group,100,,,458.1874679,1030.318863,TRUE
315,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Sunbury Generation LP,3152_G_CTG2,3152,G,CTG2,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Snyder,109,42109,18,16586,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,4,0.19064,0.19064,0.19064,0.19064,,,,,,,,,,,,Hummel Generation LLC,100,LS Power Group,100,,,458.1874679,1030.318863,TRUE
316,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Chester Generating Station,3157_G_7,3157,G,7,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Chester,29,42029,13,13512,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
317,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Chester Generating Station,3157_G_8,3157,G,8,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Chester,29,42029,13,13514,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
318,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Chester Generating Station,3157_G_9,3157,G,9,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Chester,29,42029,13,13514,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
319,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Delaware Generating Station,3160_G_10,3160,G,10,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,13,15644,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
320,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Delaware Generating Station,3160_G_11,3160,G,11,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,13,15644,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
321,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Delaware Generating Station,3160_G_12,3160,G,12,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,13,15644,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.35663,0.35663,0.35663,0.35663,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
322,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Delaware Generating Station,3160_G_9,3160,G,9,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,17,15636,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.31601,0.31601,0.31601,0.31601,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
323,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_G_10,3161,G,10,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,13,13430,1967,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
324,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_G_20,3161,G,20,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,13,13430,1967,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
325,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_G_30,3161,G,30,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,17,13428,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
326,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_G_40,3161,G,40,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,17,13428,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.36474,0.36474,0.36474,0.36474,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
327,O/G Steam,5,0,0,0,0,0,1,0,380,0,0,56.03448333,0,0,0,400,400,8,6,PJM_EMAC,2022,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_B_3,3161,B,3,2152,O/G Steam,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,380,14500,1974,9999,tangential,dry,N,"Natural Gas, Distillate Fuel Oil",,,,OFA,,,,,,,,,1,0.06478,0.06478,0.06478,0.06478,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,39.8588,-75.3236,7.488604804,16.83933151,FALSE
328,O/G Steam,5,0,0,0,0,0,1,0,380,0,0,56.03448333,0,0,0,400,400,8,6,PJM_EMAC,2024,0.877847527,0.001864909,0.021010779,3.83E-05,Eddystone Generating Station,3161_B_4,3161,B,4,2154,O/G Steam,,PJM_EMAC,Pennsylvania,42,Delaware,45,42045,380,14500,1976,9999,tangential,dry,N,"Natural Gas, Distillate Fuel Oil",,,,OFA,,,,,,,,,1,0.06384,0.06384,0.06384,0.06384,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,39.8588,-75.3236,9.841910688,22.13122155,FALSE
329,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Falls,3162_G_1,3162,G,1,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Bucks,17,42017,17,18533,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
330,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Falls,3162_G_2,3162,G,2,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Bucks,17,42017,17,18535,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
331,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Falls,3162_G_3,3162,G,3,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Bucks,17,42017,17,18535,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
332,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Moser Generating Station,3163_G_1,3163,G,1,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Montgomery,91,42091,17,14389,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
333,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Moser Generating Station,3163_G_2,3163,G,2,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Montgomery,91,42091,17,14389,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.15987,0.15987,0.15987,0.15987,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
334,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Moser Generating Station,3163_G_3,3163,G,3,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Montgomery,91,42091,17,14389,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
335,Nuclear,5,0,0,0,0,0,1,0,1223.7,0,0,12.3583,0,0,0,120,120,24,48,PJM_EMAC,2002,0,0,0,0,Peach Bottom,3166_G_2,3166,G,2,,Nuclear,,PJM_EMAC,Pennsylvania,42,York,133,42133,1223.7,10456,1974,9999,,,N,Nuclear Fuel,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,Exelon Generation Supply LLC,50,Exelon Corp,50,,,0,0,FALSE
336,Nuclear,5,0,0,0,0,0,1,0,1226.7,0,0,12.3583,0,0,0,120,120,24,48,PJM_EMAC,2017,0,0,0,0,Peach Bottom,3166_G_3,3166,G,3,,Nuclear,,PJM_EMAC,Pennsylvania,42,York,133,42133,1226.7,10456,1974,9999,,,N,Nuclear Fuel,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,Exelon Generation Supply LLC,50,Exelon Corp,50,,,0,0,FALSE
337,Combustion Turbine,5,0,0,0,0,0,1,0,49,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2003,0.877847527,0.001864909,0.021010779,3.83E-05,Richmond Generating Station,3168_G_91,3168,G,91,2164,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,49,12309,1973,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,39.9853,-75.0733,2795.300049,6285.782281,FALSE
338,Combustion Turbine,5,0,0,0,0,0,1,0,49,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,2003,0.877847527,0.001864909,0.021010779,3.83E-05,Richmond Generating Station,3168_G_92,3168,G,92,2165,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,49,12311,1973,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,39.9853,-75.0733,3218.358361,7237.1195,FALSE
339,Combustion Turbine,5,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Schuylkill Generating Station,3169_G_10,3169,G,10,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,13,25000,1969,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.03042,0.03042,0.03042,0.03042,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
340,Combustion Turbine,5,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_EMAC,1999,0.877847527,0.001864909,0.021010779,3.83E-05,Schuylkill Generating Station,3169_G_11,3169,G,11,,Combustion Turbine,,PJM_EMAC,Pennsylvania,42,Philadelphia,101,42101,17,25000,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,0.02854,0.02854,0.02854,0.02854,,,,,,,,,,,,Exelon Generation Supply LLC,100,Exelon Corp,100,,,471.9653311,1061.305221,TRUE
