datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
2/9/2022 11:00:00 AM,2/9/2022 6:00:00 AM,RTO,6183.537
2/9/2022 11:00:00 AM,2/9/2022 6:00:00 AM,RFC,6114.648
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,MIDATL,722.875
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,SOUTH,54.126
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,WEST,5488.700
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,RTO,6265.701
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,RFC,6211.575
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,MIDATL,628.489
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,SOUTH,35.156
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,WEST,5047.589
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,RTO,5711.234
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,RFC,5676.078
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,MIDATL,515.679
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,SOUTH,21.457
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,WEST,4481.736
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,RTO,5018.872
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,RFC,4997.415
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,MIDATL,457.212
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,SOUTH,10.659
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,WEST,3853.433
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,RTO,4321.304
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,RFC,4310.645
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,MIDATL,414.759
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,SOUTH,3.725
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,WEST,3759.408
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,RTO,4177.892
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,RFC,4174.167
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,MIDATL,421.087
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,SOUTH,8.362
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,WEST,4227.182
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,RTO,4656.631
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,RFC,4648.269
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,MIDATL,442.266
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,SOUTH,8.992
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,WEST,4629.372
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,RTO,5080.630
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,RFC,5071.638
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,MIDATL,460.842
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,SOUTH,11.781
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,WEST,5028.909
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,RTO,5501.532
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,RFC,5489.751
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,MIDATL,433.756
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,SOUTH,15.731
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,WEST,5513.106
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,RTO,5962.593
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,RFC,5946.862
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,MIDATL,409.352
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,SOUTH,7.855
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,WEST,5553.695
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,RTO,5970.902
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,RFC,5963.047
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,MIDATL,470.465
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,SOUTH,33.832
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,WEST,5751.539
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,RTO,6255.836
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,RFC,6222.004
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,MIDATL,462.218
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,SOUTH,69.358
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,WEST,6038.942
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,RTO,6570.518
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,RFC,6501.160
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,MIDATL,463.527
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,SOUTH,46.565
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,WEST,6244.026
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,RTO,6754.118
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,RFC,6707.553
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,MIDATL,505.469
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,SOUTH,53.139
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,WEST,6596.612
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,RTO,7155.220
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,RFC,7102.081
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,MIDATL,471.725
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,SOUTH,71.668
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,WEST,6311.801
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,RTO,6855.194
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,RFC,6783.526
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,MIDATL,464.227
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,SOUTH,90.366
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,WEST,6387.437
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,RTO,6942.030
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,RFC,6851.664
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,MIDATL,456.446
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,SOUTH,108.961
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,WEST,6507.780
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,RTO,7073.187
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,RFC,6964.226
2/10/2022 5:00:00 AM,2/10/2022 12:00:00 AM,MIDATL,435.244
2/10/2022 5:00:00 AM,2/10/2022 12:00:00 AM,SOUTH,135.948
2/10/2022 5:00:00 AM,2/10/2022 12:00:00 AM,WEST,6521.147
2/10/2022 5:00:00 AM,2/10/2022 12:00:00 AM,RTO,7092.339
2/10/2022 5:00:00 AM,2/10/2022 12:00:00 AM,RFC,6956.391
2/10/2022 6:00:00 AM,2/10/2022 1:00:00 AM,MIDATL,495.224
2/10/2022 6:00:00 AM,2/10/2022 1:00:00 AM,SOUTH,188.345
2/10/2022 6:00:00 AM,2/10/2022 1:00:00 AM,WEST,6810.623
2/10/2022 6:00:00 AM,2/10/2022 1:00:00 AM,RTO,7494.192
2/10/2022 6:00:00 AM,2/10/2022 1:00:00 AM,RFC,7305.847
2/10/2022 7:00:00 AM,2/10/2022 2:00:00 AM,MIDATL,546.400
2/10/2022 7:00:00 AM,2/10/2022 2:00:00 AM,SOUTH,254.735
2/10/2022 7:00:00 AM,2/10/2022 2:00:00 AM,WEST,6853.637
2/10/2022 7:00:00 AM,2/10/2022 2:00:00 AM,RTO,7654.772
2/10/2022 7:00:00 AM,2/10/2022 2:00:00 AM,RFC,7400.037
2/10/2022 8:00:00 AM,2/10/2022 3:00:00 AM,MIDATL,609.986
2/10/2022 8:00:00 AM,2/10/2022 3:00:00 AM,SOUTH,252.936
2/10/2022 8:00:00 AM,2/10/2022 3:00:00 AM,WEST,6544.996
2/10/2022 8:00:00 AM,2/10/2022 3:00:00 AM,RTO,7407.918
2/10/2022 8:00:00 AM,2/10/2022 3:00:00 AM,RFC,7154.982
2/10/2022 9:00:00 AM,2/10/2022 4:00:00 AM,MIDATL,625.691
2/10/2022 9:00:00 AM,2/10/2022 4:00:00 AM,SOUTH,249.297
2/10/2022 9:00:00 AM,2/10/2022 4:00:00 AM,WEST,6387.972
2/10/2022 9:00:00 AM,2/10/2022 4:00:00 AM,RTO,7262.960
2/10/2022 9:00:00 AM,2/10/2022 4:00:00 AM,RFC,7013.663
2/10/2022 10:00:00 AM,2/10/2022 5:00:00 AM,MIDATL,581.064
2/10/2022 10:00:00 AM,2/10/2022 5:00:00 AM,SOUTH,243.905
2/10/2022 10:00:00 AM,2/10/2022 5:00:00 AM,WEST,5598.451
2/10/2022 10:00:00 AM,2/10/2022 5:00:00 AM,RTO,6423.420
2/10/2022 10:00:00 AM,2/10/2022 5:00:00 AM,RFC,6179.515
2/10/2022 11:00:00 AM,2/10/2022 6:00:00 AM,MIDATL,592.393
2/10/2022 11:00:00 AM,2/10/2022 6:00:00 AM,SOUTH,213.252
2/10/2022 11:00:00 AM,2/10/2022 6:00:00 AM,WEST,5145.499
2/10/2022 11:00:00 AM,2/10/2022 6:00:00 AM,RTO,5951.144
2/10/2022 11:00:00 AM,2/10/2022 6:00:00 AM,RFC,5737.892
2/10/2022 12:00:00 PM,2/10/2022 7:00:00 AM,MIDATL,659.909
2/10/2022 12:00:00 PM,2/10/2022 7:00:00 AM,SOUTH,169.142
2/10/2022 12:00:00 PM,2/10/2022 7:00:00 AM,WEST,4687.018
2/10/2022 12:00:00 PM,2/10/2022 7:00:00 AM,RTO,5516.069
2/10/2022 12:00:00 PM,2/10/2022 7:00:00 AM,RFC,5346.927
2/10/2022 1:00:00 PM,2/10/2022 8:00:00 AM,MIDATL,760.819
2/10/2022 1:00:00 PM,2/10/2022 8:00:00 AM,SOUTH,170.430
2/10/2022 1:00:00 PM,2/10/2022 8:00:00 AM,WEST,4259.425
2/10/2022 1:00:00 PM,2/10/2022 8:00:00 AM,RTO,5190.674
2/10/2022 1:00:00 PM,2/10/2022 8:00:00 AM,RFC,5020.244
2/10/2022 2:00:00 PM,2/10/2022 9:00:00 AM,MIDATL,809.014
2/10/2022 2:00:00 PM,2/10/2022 9:00:00 AM,SOUTH,129.810
2/10/2022 2:00:00 PM,2/10/2022 9:00:00 AM,WEST,4422.390
2/10/2022 2:00:00 PM,2/10/2022 9:00:00 AM,RTO,5361.214
2/10/2022 2:00:00 PM,2/10/2022 9:00:00 AM,RFC,5231.404
2/10/2022 3:00:00 PM,2/10/2022 10:00:00 AM,MIDATL,813.395
2/10/2022 3:00:00 PM,2/10/2022 10:00:00 AM,SOUTH,105.282
2/10/2022 3:00:00 PM,2/10/2022 10:00:00 AM,WEST,4515.807
2/10/2022 3:00:00 PM,2/10/2022 10:00:00 AM,RTO,5434.484
2/10/2022 3:00:00 PM,2/10/2022 10:00:00 AM,RFC,5329.202
2/10/2022 4:00:00 PM,2/10/2022 11:00:00 AM,MIDATL,770.947
2/10/2022 4:00:00 PM,2/10/2022 11:00:00 AM,SOUTH,111.016
2/10/2022 4:00:00 PM,2/10/2022 11:00:00 AM,WEST,4170.003
2/10/2022 4:00:00 PM,2/10/2022 11:00:00 AM,RTO,5051.966
2/10/2022 4:00:00 PM,2/10/2022 11:00:00 AM,RFC,4940.950
2/10/2022 5:00:00 PM,2/10/2022 12:00:00 PM,MIDATL,756.892
2/10/2022 5:00:00 PM,2/10/2022 12:00:00 PM,SOUTH,140.668
2/10/2022 5:00:00 PM,2/10/2022 12:00:00 PM,WEST,4071.064
2/10/2022 5:00:00 PM,2/10/2022 12:00:00 PM,RTO,4968.624
2/10/2022 5:00:00 PM,2/10/2022 12:00:00 PM,RFC,4827.956
2/10/2022 6:00:00 PM,2/10/2022 1:00:00 PM,MIDATL,698.139
2/10/2022 6:00:00 PM,2/10/2022 1:00:00 PM,SOUTH,188.990
2/10/2022 6:00:00 PM,2/10/2022 1:00:00 PM,WEST,3894.206
2/10/2022 6:00:00 PM,2/10/2022 1:00:00 PM,RTO,4781.335
2/10/2022 6:00:00 PM,2/10/2022 1:00:00 PM,RFC,4592.345
2/10/2022 7:00:00 PM,2/10/2022 2:00:00 PM,MIDATL,641.597
2/10/2022 7:00:00 PM,2/10/2022 2:00:00 PM,SOUTH,243.635
2/10/2022 7:00:00 PM,2/10/2022 2:00:00 PM,WEST,3626.861
2/10/2022 7:00:00 PM,2/10/2022 2:00:00 PM,RTO,4512.093
2/10/2022 7:00:00 PM,2/10/2022 2:00:00 PM,RFC,4268.458
2/10/2022 8:00:00 PM,2/10/2022 3:00:00 PM,MIDATL,583.119
2/10/2022 8:00:00 PM,2/10/2022 3:00:00 PM,SOUTH,274.285
2/10/2022 8:00:00 PM,2/10/2022 3:00:00 PM,WEST,3394.899
2/10/2022 8:00:00 PM,2/10/2022 3:00:00 PM,RTO,4252.303
2/10/2022 8:00:00 PM,2/10/2022 3:00:00 PM,RFC,3978.018
2/10/2022 9:00:00 PM,2/10/2022 4:00:00 PM,MIDATL,495.893
2/10/2022 9:00:00 PM,2/10/2022 4:00:00 PM,SOUTH,248.462
2/10/2022 9:00:00 PM,2/10/2022 4:00:00 PM,WEST,3181.795
2/10/2022 9:00:00 PM,2/10/2022 4:00:00 PM,RTO,3926.150
2/10/2022 9:00:00 PM,2/10/2022 4:00:00 PM,RFC,3677.688
2/10/2022 10:00:00 PM,2/10/2022 5:00:00 PM,MIDATL,400.576
2/10/2022 10:00:00 PM,2/10/2022 5:00:00 PM,SOUTH,196.560
2/10/2022 10:00:00 PM,2/10/2022 5:00:00 PM,WEST,3676.906
2/10/2022 10:00:00 PM,2/10/2022 5:00:00 PM,RTO,4274.042
2/10/2022 10:00:00 PM,2/10/2022 5:00:00 PM,RFC,4077.482
2/10/2022 11:00:00 PM,2/10/2022 6:00:00 PM,MIDATL,328.500
2/10/2022 11:00:00 PM,2/10/2022 6:00:00 PM,SOUTH,182.301
2/10/2022 11:00:00 PM,2/10/2022 6:00:00 PM,WEST,4011.354
2/10/2022 11:00:00 PM,2/10/2022 6:00:00 PM,RTO,4522.155
2/10/2022 11:00:00 PM,2/10/2022 6:00:00 PM,RFC,4339.854
2/11/2022 12:00:00 AM,2/10/2022 7:00:00 PM,MIDATL,338.287
2/11/2022 12:00:00 AM,2/10/2022 7:00:00 PM,SOUTH,190.577
2/11/2022 12:00:00 AM,2/10/2022 7:00:00 PM,WEST,4284.601
2/11/2022 12:00:00 AM,2/10/2022 7:00:00 PM,RTO,4813.465
2/11/2022 12:00:00 AM,2/10/2022 7:00:00 PM,RFC,4622.888
2/11/2022 1:00:00 AM,2/10/2022 8:00:00 PM,MIDATL,308.309
2/11/2022 1:00:00 AM,2/10/2022 8:00:00 PM,SOUTH,233.730
2/11/2022 1:00:00 AM,2/10/2022 8:00:00 PM,WEST,4761.455
2/11/2022 1:00:00 AM,2/10/2022 8:00:00 PM,RTO,5303.494
2/11/2022 1:00:00 AM,2/10/2022 8:00:00 PM,RFC,5069.764
2/11/2022 2:00:00 AM,2/10/2022 9:00:00 PM,MIDATL,219.199
2/11/2022 2:00:00 AM,2/10/2022 9:00:00 PM,SOUTH,265.514
2/11/2022 2:00:00 AM,2/10/2022 9:00:00 PM,WEST,5587.491
2/11/2022 2:00:00 AM,2/10/2022 9:00:00 PM,RTO,6072.204
2/11/2022 2:00:00 AM,2/10/2022 9:00:00 PM,RFC,5806.690
2/11/2022 3:00:00 AM,2/10/2022 10:00:00 PM,MIDATL,183.543
2/11/2022 3:00:00 AM,2/10/2022 10:00:00 PM,SOUTH,275.963
2/11/2022 3:00:00 AM,2/10/2022 10:00:00 PM,WEST,6369.355
2/11/2022 3:00:00 AM,2/10/2022 10:00:00 PM,RTO,6828.861
2/11/2022 3:00:00 AM,2/10/2022 10:00:00 PM,RFC,6552.898
2/11/2022 4:00:00 AM,2/10/2022 11:00:00 PM,MIDATL,233.952
2/11/2022 4:00:00 AM,2/10/2022 11:00:00 PM,SOUTH,266.468
2/11/2022 4:00:00 AM,2/10/2022 11:00:00 PM,WEST,6672.008
2/11/2022 4:00:00 AM,2/10/2022 11:00:00 PM,RTO,7172.428
2/11/2022 4:00:00 AM,2/10/2022 11:00:00 PM,RFC,6905.960
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,MIDATL,234.320
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,SOUTH,245.768
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,WEST,6930.542
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,RTO,7410.630
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,RFC,7164.862
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,MIDATL,305.462
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,SOUTH,219.924
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,WEST,6991.239
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,RTO,7516.625
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,RFC,7296.701
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,MIDATL,370.169
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,SOUTH,182.708
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,WEST,7232.723
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,RTO,7785.600
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,RFC,7602.892
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,MIDATL,424.262
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,SOUTH,161.266
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,WEST,7234.520
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,RTO,7820.048
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,RFC,7658.782
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,MIDATL,424.532
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,SOUTH,155.033
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,WEST,7107.411
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,RTO,7686.976
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,RFC,7531.943
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,MIDATL,494.508
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,SOUTH,137.192
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,WEST,7088.091
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,RTO,7719.791
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,RFC,7582.599
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,MIDATL,545.355
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,SOUTH,103.591
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,WEST,7151.538
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,RTO,7800.484
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,RFC,7696.893
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,MIDATL,645.662
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,SOUTH,77.313
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,WEST,7218.551
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,RTO,7941.526
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,RFC,7864.213
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,MIDATL,704.284
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,SOUTH,39.518
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,WEST,6947.001
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,RTO,7690.803
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,RFC,7651.285
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,MIDATL,614.954
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,SOUTH,16.750
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,WEST,6842.223
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,RTO,7473.927
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,RFC,7457.177
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,MIDATL,609.691
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,SOUTH,22.467
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,WEST,6908.551
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,RTO,7540.709
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,RFC,7518.242
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,MIDATL,638.661
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,SOUTH,32.893
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,WEST,6777.050
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,RTO,7448.604
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,RFC,7415.711
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,MIDATL,626.841
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,SOUTH,58.912
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,WEST,6713.434
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,RTO,7399.187
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,RFC,7340.275
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,MIDATL,620.592
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,SOUTH,159.921
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,WEST,6952.670
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,RTO,7733.183
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,RFC,7573.262
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,MIDATL,706.057
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,SOUTH,190.150
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,WEST,7101.014
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,RTO,7997.221
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,RFC,7807.071
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,MIDATL,778.366
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,SOUTH,216.141
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,WEST,7094.625
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,RTO,8089.132
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,RFC,7872.991
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,MIDATL,740.800
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,SOUTH,226.117
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,WEST,7036.686
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,RTO,8003.603
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,RFC,7777.486
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,MIDATL,598.239
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,SOUTH,242.578
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,WEST,7137.589
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,RTO,7978.406
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,RFC,7735.828
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,MIDATL,520.588
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,SOUTH,261.030
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,WEST,7307.148
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,RTO,8088.766
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,RFC,7827.736
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,MIDATL,537.275
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,SOUTH,258.362
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,WEST,7305.367
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,RTO,8101.004
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,RFC,7842.642
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,MIDATL,442.471
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,SOUTH,236.937
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,WEST,7272.043
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,RTO,7951.451
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,RFC,7714.514
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,MIDATL,470.959
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,SOUTH,251.507
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,WEST,7357.084
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,RTO,8079.550
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,RFC,7828.043
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,MIDATL,541.861
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,SOUTH,265.348
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,WEST,7282.138
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,RTO,8089.347
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,RFC,7823.999
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,MIDATL,598.403
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,SOUTH,267.528
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,WEST,7287.088
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,RTO,8153.019
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,RFC,7885.491
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,MIDATL,571.171
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,SOUTH,257.985
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,WEST,7147.961
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,RTO,7977.117
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,RFC,7719.132
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,MIDATL,552.772
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,SOUTH,233.105
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,WEST,6930.690
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,RTO,7716.567
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,RFC,7483.462
